@RELATION training

@ATTRIBUTE currentTimeSlot NUMERIC
@ATTRIBUTE hour NUMERIC
@ATTRIBUTE hourAhead NUMERIC
@ATTRIBUTE date NUMERIC
@ATTRIBUTE month NUMERIC
@ATTRIBUTE year NUMERIC
@ATTRIBUTE NUMBER_OF_BROKERS NUMERIC
@ATTRIBUTE NUMBER_OF_PRODUCERS NUMERIC
@ATTRIBUTE PrevDayHAMarketClearingPrice NUMERIC
@ATTRIBUTE PrevHAMarketClearingPrice NUMERIC
@ATTRIBUTE CloudCoverage NUMERIC
@ATTRIBUTE Temperature NUMERIC
@ATTRIBUTE WSpeed NUMERIC
@ATTRIBUTE WDirection NUMERIC
@ATTRIBUTE MarketClearingPrice NUMERIC

@DATA
138,18,22,7953,10,2016,4,1,43.611595760515094,13.711177302173322,0.704,9.5,298.0,2.27,43.611595760515094
138,18,21,7958,10,2016,4,1,43.761020109846136,43.611595760515094,0.708,9.8,296.0,1.95,43.761020109846136
138,18,20,7963,10,2016,4,1,43.711952543722944,43.761020109846136,0.695,9.9,296.0,1.9,43.711952543722944
138,18,19,7968,10,2016,4,1,43.762156905718804,43.711952543722944,0.697,9.6,294.0,1.92,43.762156905718804
138,18,18,7973,10,2016,4,1,43.78144880186519,43.762156905718804,0.707,10.1,290.0,1.85,43.78144880186519
138,18,17,7978,10,2016,4,1,44.030999915453314,43.78144880186519,0.67,10.5,276.0,6.42,44.030999915453314
138,18,16,7983,10,2016,4,1,43.92468864147269,44.030999915453314,0.666,10.7,279.0,5.95,43.92468864147269
138,18,15,7988,10,2016,4,1,45.152769132312876,43.92468864147269,0.628,10.5,272.0,5.84,45.152769132312876
138,18,14,7993,10,2016,4,1,44.86794586809184,45.152769132312876,0.629,11.1,273.0,5.69,44.86794586809184
138,18,13,7998,10,2016,4,1,0.0,44.86794586809184,0.602,12.2,276.0,5.25,45.13320270499762
138,18,5,8038,10,2016,4,1,45.3510819271689,0.0,0.747,13.2,276.0,4.64,45.3510819271689
138,18,4,8043,10,2016,4,1,45.66832735296614,45.3510819271689,0.696,13.6,274.0,4.17,45.66832735296614
138,18,3,8048,10,2016,4,1,45.91970957086988,45.66832735296614,0.653,12.5,280.0,3.37,45.91970957086988
138,18,2,8053,10,2016,4,1,45.71942134765167,45.91970957086988,0.686,12.7,278.0,2.96,45.71942134765167
138,18,1,8058,10,2016,4,1,45.79616109726015,45.71942134765167,0.668,12.4,284.0,2.55,45.79616109726015
138,18,0,8063,10,2016,4,1,46.22797172928946,45.79616109726015,0.752,11.7,285.0,2.48,46.22797172928946
139,19,23,8068,10,2016,4,1,13.5056411570465,0.0,0.964,10.7,306.0,4.37,13.5056411570465
139,19,22,8073,10,2016,4,1,38.540590586333074,13.5056411570465,0.954,10.4,308.0,4.27,38.540590586333074
139,19,21,8078,10,2016,4,1,38.65526258179407,38.540590586333074,0.958,10.7,306.0,3.95,38.65526258179407
139,19,20,8083,10,2016,4,1,38.9429210821753,38.65526258179407,0.945,10.8,306.0,3.9,38.9429210821753
139,19,19,8088,10,2016,4,1,38.9374566539005,38.9429210821753,0.947,10.5,304.0,3.92,38.9374566539005
139,19,18,8093,10,2016,4,1,39.64015073497088,38.9374566539005,0.911,10.9,280.0,7.96,39.64015073497088
139,19,17,8098,10,2016,4,1,39.452817306162,39.64015073497088,0.92,11.4,286.0,8.42,39.452817306162
139,19,16,8103,10,2016,4,1,39.427274003240804,39.452817306162,0.916,11.6,289.0,7.95,39.427274003240804
139,19,15,8108,10,2016,4,1,39.45658317344274,39.427274003240804,0.878,11.4,282.0,7.84,39.45658317344274
139,19,14,8113,10,2016,4,1,39.460176536686255,39.45658317344274,0.879,12.0,283.0,7.69,39.460176536686255
139,19,5,8158,10,2016,4,1,39.50598340948385,0.0,0.997,14.1,286.0,6.64,39.50598340948385
139,19,4,8163,10,2016,4,1,39.49549730421857,39.50598340948385,0.946,14.5,284.0,6.17,39.49549730421857
139,19,3,8168,10,2016,4,1,39.18875422308201,39.49549730421857,0.903,13.4,290.0,5.37,39.18875422308201
139,19,2,8173,10,2016,4,1,40.05086040688872,39.18875422308201,0.936,13.6,288.0,4.96,40.05086040688872
139,19,1,8178,10,2016,4,1,39.97838251491989,40.05086040688872,0.918,13.3,294.0,4.55,39.97838251491989
139,19,0,8183,10,2016,4,1,40.88152232784702,39.97838251491989,1.0,12.6,295.0,4.48,40.88152232784702
140,20,23,8188,10,2016,4,1,13.518793263539042,0.0,0.964,10.1,276.0,4.37,13.518793263539042
140,20,22,8193,10,2016,4,1,38.75299538603557,13.518793263539042,0.954,9.8,278.0,4.27,38.75299538603557
140,20,21,8198,10,2016,4,1,38.57581387254319,38.75299538603557,0.958,10.1,276.0,3.95,38.57581387254319
140,20,20,8203,10,2016,4,1,38.653656852989606,38.57581387254319,0.945,10.2,276.0,3.9,38.653656852989606
140,20,19,8208,10,2016,4,1,38.795510966377606,38.653656852989606,0.901,10.3,250.0,7.81,38.795510966377606
140,20,18,8213,10,2016,4,1,39.66217063605904,38.795510966377606,0.911,10.3,250.0,7.96,39.66217063605904
140,20,17,8218,10,2016,4,1,40.30961529128395,39.66217063605904,0.92,10.8,256.0,8.42,40.30961529128395
140,20,16,8223,10,2016,4,1,40.69082057302537,40.30961529128395,0.916,11.0,259.0,7.95,40.69082057302537
140,20,15,8228,10,2016,4,1,40.521035927215834,40.69082057302537,0.878,10.8,252.0,7.84,40.521035927215834
140,20,14,8233,10,2016,4,1,40.62742065576764,40.521035927215834,0.879,11.4,253.0,7.69,40.62742065576764
140,20,13,8238,10,2016,4,1,40.48990977445175,40.62742065576764,0.852,12.5,256.0,7.25,40.48990977445175
140,20,5,8278,10,2016,4,1,40.7166145595919,0.0,0.997,13.5,256.0,6.64,40.7166145595919
140,20,4,8283,10,2016,4,1,40.569657427269924,40.7166145595919,0.946,13.9,254.0,6.17,40.569657427269924
140,20,3,8288,10,2016,4,1,41.73316104468652,40.569657427269924,0.903,12.8,260.0,5.37,41.73316104468652
140,20,2,8293,10,2016,4,1,41.92995533898443,41.73316104468652,0.936,13.0,258.0,4.96,41.92995533898443
140,20,1,8298,10,2016,4,1,41.811121617880296,41.92995533898443,0.918,12.7,264.0,4.55,41.811121617880296
140,20,0,8303,10,2016,4,1,41.837813187726994,41.811121617880296,1.0,12.0,265.0,4.48,41.837813187726994
141,21,23,8308,10,2016,4,1,13.390164474713671,0.0,0.964,10.0,276.0,3.37,13.390164474713671
141,21,22,8313,10,2016,4,1,38.86448664900869,13.390164474713671,0.954,9.7,278.0,3.27,38.86448664900869
141,21,21,8318,10,2016,4,1,39.425939878796214,38.86448664900869,0.958,10.0,276.0,2.95,39.425939878796214
141,21,20,8323,10,2016,4,1,39.223366352555686,39.425939878796214,0.901,10.2,250.0,6.98,39.223366352555686
141,21,19,8328,10,2016,4,1,41.421535910537834,39.223366352555686,0.901,10.2,250.0,6.81,41.421535910537834
141,21,18,8333,10,2016,4,1,41.30688860139458,41.421535910537834,0.911,10.2,250.0,6.96,41.30688860139458
141,21,17,8338,10,2016,4,1,41.44103983793921,41.30688860139458,0.92,10.7,256.0,7.42,41.44103983793921
141,21,16,8343,10,2016,4,1,41.56212756452503,41.44103983793921,0.916,10.9,259.0,6.95,41.56212756452503
141,21,15,8348,10,2016,4,1,41.756518758214796,41.56212756452503,0.878,10.7,252.0,6.84,41.756518758214796
141,21,14,8353,10,2016,4,1,42.000116395496626,41.756518758214796,0.879,11.3,253.0,6.69,42.000116395496626
141,21,13,8358,10,2016,4,1,41.99746459977548,42.000116395496626,0.852,12.4,256.0,6.25,41.99746459977548
141,21,5,8398,10,2016,4,1,42.10930306863838,0.0,0.997,13.4,256.0,5.64,42.10930306863838
141,21,4,8403,10,2016,4,1,42.05353407873291,42.10930306863838,0.946,13.8,254.0,5.17,42.05353407873291
141,21,3,8408,10,2016,4,1,42.475158589567506,42.05353407873291,0.903,12.7,260.0,4.37,42.475158589567506
141,21,2,8413,10,2016,4,1,42.66697567767942,42.475158589567506,0.936,12.9,258.0,3.96,42.66697567767942
141,21,1,8418,10,2016,4,1,42.74595305846678,42.66697567767942,0.918,12.6,264.0,3.55,42.74595305846678
141,21,0,8423,10,2016,4,1,42.643166867232694,42.74595305846678,1.0,11.9,265.0,3.48,42.643166867232694
142,22,23,8428,10,2016,4,1,13.55152494338088,0.0,0.964,9.7,326.0,1.37,13.55152494338088
142,22,22,8433,10,2016,4,1,37.137486502065755,13.55152494338088,0.954,9.4,328.0,1.27,37.137486502065755
142,22,21,8438,10,2016,4,1,37.71346659956473,37.137486502065755,0.932,10.7,297.0,5.4,37.71346659956473
142,22,20,8443,10,2016,4,1,37.852902334501046,37.71346659956473,0.901,9.9,300.0,4.98,37.852902334501046
142,22,19,8448,10,2016,4,1,38.80028096803189,37.852902334501046,0.901,9.9,300.0,4.81,38.80028096803189
142,22,18,8453,10,2016,4,1,37.41265277390339,38.80028096803189,0.911,9.9,300.0,4.96,38.895920793978156
142,22,17,8458,10,2016,4,1,38.64899877872573,38.895920793978156,0.92,10.4,306.0,5.42,38.64899877872573
142,22,16,8463,10,2016,4,1,38.743167452197824,38.64899877872573,0.916,10.6,309.0,4.95,38.743167452197824
142,22,15,8468,10,2016,4,1,39.031470905994354,38.743167452197824,0.878,10.4,302.0,4.84,39.031470905994354
142,22,14,8473,10,2016,4,1,38.833231721054595,39.031470905994354,0.879,11.0,303.0,4.69,38.833231721054595
142,22,13,8478,10,2016,4,1,38.667139502470214,38.833231721054595,0.852,12.1,306.0,4.25,38.667139502470214
142,22,5,8518,10,2016,4,1,39.128890143934264,0.0,0.997,13.1,306.0,3.64,39.128890143934264
142,22,4,8523,10,2016,4,1,39.19028267051817,39.128890143934264,0.946,13.5,304.0,3.17,39.19028267051817
142,22,3,8528,10,2016,4,1,39.15143330569946,39.19028267051817,0.903,12.4,310.0,2.37,39.15143330569946
142,22,2,8533,10,2016,4,1,39.105599532199214,39.15143330569946,0.936,12.6,308.0,1.96,39.105599532199214
142,22,1,8538,10,2016,4,1,39.184818017560055,39.105599532199214,0.918,12.3,314.0,1.55,39.184818017560055
142,22,0,8543,10,2016,4,1,39.09368635540322,39.184818017560055,1.0,11.6,315.0,1.48,39.09368635540322
143,23,23,8548,10,2016,4,1,13.486486269403569,0.0,0.964,9.7,296.0,1.37,13.486486269403569
143,23,22,8553,10,2016,4,1,31.990135366898553,13.486486269403569,0.931,11.0,264.0,5.37,31.990135366898553
143,23,21,8558,10,2016,4,1,31.996170206121946,31.990135366898553,0.932,10.7,267.0,5.4,31.996170206121946
143,23,20,8563,10,2016,4,1,32.07786286394078,31.996170206121946,0.901,9.9,270.0,4.98,32.07786286394078
143,23,19,8568,10,2016,4,1,31.97695709596774,32.07786286394078,0.901,9.9,270.0,4.81,31.97695709596774
143,23,18,8573,10,2016,4,1,32.365945521413146,31.97695709596774,0.911,9.9,270.0,4.96,32.365945521413146
143,23,17,8578,10,2016,4,1,32.462007403538415,32.365945521413146,0.92,10.4,276.0,5.42,32.462007403538415
143,23,16,8583,10,2016,4,1,32.42514714930211,32.462007403538415,0.916,10.6,279.0,4.95,32.42514714930211
143,23,15,8588,10,2016,4,1,32.45301640850094,32.42514714930211,0.878,10.4,272.0,4.84,32.45301640850094
143,23,14,8593,10,2016,4,1,32.42535571658907,32.45301640850094,0.879,11.0,273.0,4.69,32.42535571658907
143,23,13,8598,10,2016,4,1,32.137245414803225,32.42535571658907,0.852,12.1,276.0,4.25,32.137245414803225
143,23,12,8603,10,2016,4,1,0.0,32.137245414803225,0.848,11.8,279.0,4.04,32.13641722552112
143,23,0,8663,10,2016,4,1,32.95129788783125,0.0,1.0,11.6,285.0,1.48,32.95129788783125
144,0,23,8669,10,2016,4,1,13.09230032516703,0.0,0.839,10.0,226.0,7.37,13.09230032516703
144,0,22,8675,10,2016,4,1,31.193702826376928,13.09230032516703,0.829,9.7,228.0,7.27,31.193702826376928
144,0,21,8681,10,2016,4,1,31.477511834340774,31.193702826376928,0.833,10.0,226.0,6.95,31.477511834340774
144,0,20,8687,10,2016,4,1,31.574076404394198,31.477511834340774,0.82,10.1,226.0,6.9,31.574076404394198
144,0,19,8693,10,2016,4,1,31.816652621794752,31.574076404394198,0.822,9.8,224.0,6.92,31.816652621794752
144,0,18,8699,10,2016,4,1,32.080718298008605,31.816652621794752,0.832,10.3,220.0,6.85,32.080718298008605
144,0,17,8705,10,2016,4,1,34.15958279807498,32.080718298008605,0.805,9.9,217.0,6.66,34.15958279807498
144,0,16,8711,10,2016,4,1,34.240918595505946,34.15958279807498,0.829,10.5,215.0,6.4,34.240918595505946
144,0,15,8717,10,2016,4,1,34.305683484584534,34.240918595505946,0.821,10.5,212.0,6.79,34.305683484584534
144,0,14,8723,10,2016,4,1,34.05298827365728,34.305683484584534,0.8,10.6,210.0,7.05,34.05298827365728
144,0,13,8729,10,2016,4,1,34.37911179738589,34.05298827365728,0.77,10.7,208.0,6.84,34.37911179738589
144,0,12,8735,10,2016,4,1,0.0,34.37911179738589,0.771,11.2,210.0,6.98,34.32489862842827
144,0,0,8807,10,2016,4,1,34.63671868086552,0.0,0.835,12.5,216.0,8.07,34.63671868086552
145,1,23,8813,10,2016,4,1,13.255873255334103,0.0,0.964,10.0,226.0,6.37,13.255873255334103
145,1,22,8819,10,2016,4,1,31.103585265955637,13.255873255334103,0.954,9.7,228.0,6.27,31.103585265955637
145,1,21,8825,10,2016,4,1,31.115472041395485,31.103585265955637,0.958,10.0,226.0,5.95,31.115472041395485
145,1,20,8831,10,2016,4,1,31.452428368754482,31.115472041395485,0.945,10.1,226.0,5.9,31.452428368754482
145,1,19,8837,10,2016,4,1,33.94584594242348,31.452428368754482,0.947,9.8,224.0,5.92,33.94584594242348
145,1,18,8843,10,2016,4,1,34.13025847939785,33.94584594242348,0.957,10.3,220.0,5.85,34.13025847939785
145,1,17,8849,10,2016,4,1,34.13374779307078,34.13025847939785,0.93,9.9,217.0,5.66,34.13374779307078
145,1,16,8855,10,2016,4,1,34.152236484771265,34.13374779307078,0.954,10.5,215.0,5.4,34.152236484771265
145,1,15,8861,10,2016,4,1,34.28443964647615,34.152236484771265,0.946,10.5,212.0,5.79,34.28443964647615
145,1,14,8867,10,2016,4,1,34.30053164350142,34.28443964647615,0.925,10.6,210.0,6.05,34.30053164350142
145,1,13,8873,10,2016,4,1,34.39080283863596,34.30053164350142,0.895,10.7,208.0,5.84,34.39080283863596
145,1,12,8879,10,2016,4,1,34.39685636186694,34.39080283863596,0.896,11.2,210.0,5.98,34.39685636186694
145,1,11,8885,10,2016,4,1,34.40837882675711,34.39685636186694,0.924,11.8,208.0,6.03,34.40837882675711
145,1,10,8891,10,2016,4,1,34.319210386024544,34.40837882675711,0.974,11.9,203.0,6.04,34.319210386024544
145,1,9,8897,10,2016,4,1,34.282683297276805,34.319210386024544,0.934,12.3,202.0,5.75,34.282683297276805
145,1,8,8903,10,2016,4,1,34.48514581295532,34.282683297276805,0.919,12.8,204.0,5.85,34.48514581295532
145,1,7,8909,10,2016,4,1,34.5291672787895,34.48514581295532,0.927,14.3,206.0,6.13,34.5291672787895
145,1,6,8915,10,2016,4,1,34.2452720151503,34.5291672787895,0.955,14.0,209.0,6.26,34.2452720151503
145,1,5,8921,10,2016,4,1,34.44675682767002,34.2452720151503,1.0,14.0,215.0,6.5,34.44675682767002
145,1,4,8927,10,2016,4,1,34.58280575753317,34.44675682767002,1.0,13.1,207.0,7.36,34.58280575753317
145,1,3,8933,10,2016,4,1,34.49559108503497,34.58280575753317,1.0,12.4,208.0,6.52,34.49559108503497
145,1,2,8939,10,2016,4,1,34.71307316114517,34.49559108503497,1.0,13.1,208.0,6.98,34.71307316114517
145,1,1,8945,10,2016,4,1,34.50984169122699,34.71307316114517,0.957,14.0,211.0,7.07,34.50984169122699
145,1,0,8951,10,2016,4,1,34.63123169360386,34.50984169122699,1.0,11.9,215.0,6.48,34.63123169360386
146,2,23,8957,10,2016,4,1,13.376748066692228,0.0,0.964,10.1,226.0,6.37,13.376748066692228
146,2,22,8963,10,2016,4,1,26.491218989977025,13.376748066692228,0.954,9.8,228.0,6.27,26.491218989977025
146,2,21,8969,10,2016,4,1,29.384261205590533,26.491218989977025,0.958,10.1,226.0,5.95,29.384261205590533
146,2,20,8975,10,2016,4,1,29.49707525753977,29.384261205590533,0.945,10.2,226.0,5.9,29.49707525753977
146,2,19,8981,10,2016,4,1,29.15949555436052,29.49707525753977,0.947,9.9,224.0,5.92,29.15949555436052
146,2,18,8987,10,2016,4,1,29.59552754894468,29.15949555436052,0.957,10.4,220.0,5.85,29.59552754894468
146,2,17,8993,10,2016,4,1,29.816202453117924,29.59552754894468,0.93,10.0,217.0,5.66,29.816202453117924
146,2,16,8999,10,2016,4,1,29.876484715332097,29.816202453117924,0.954,10.6,215.0,5.4,29.876484715332097
146,2,15,9005,10,2016,4,1,29.615045067015462,29.876484715332097,0.946,10.6,212.0,5.79,29.615045067015462
146,2,14,9011,10,2016,4,1,29.78314709150811,29.615045067015462,0.925,10.7,210.0,6.05,29.78314709150811
146,2,13,9017,10,2016,4,1,29.73710001945154,29.78314709150811,0.895,10.8,208.0,5.84,29.73710001945154
146,2,12,9023,10,2016,4,1,29.81925099671186,29.73710001945154,0.896,11.3,210.0,5.98,29.81925099671186
146,2,11,9029,10,2016,4,1,0.0,29.81925099671186,0.924,11.9,208.0,6.03,29.659158492615752
146,2,0,9095,10,2016,4,1,30.78973855825044,0.0,1.0,12.0,215.0,6.48,30.78973855825044
147,3,23,9101,10,2016,4,1,13.333065074056405,0.0,0.964,10.3,226.0,6.37,13.333065074056405
147,3,22,9107,10,2016,4,1,28.968541508580277,13.333065074056405,0.954,10.0,228.0,6.27,28.968541508580277
147,3,21,9113,10,2016,4,1,29.367519960288387,28.968541508580277,0.958,10.3,226.0,5.95,29.367519960288387
147,3,20,9119,10,2016,4,1,29.570812554290903,29.367519960288387,0.945,10.4,226.0,5.9,29.570812554290903
147,3,19,9125,10,2016,4,1,30.12773367735488,29.570812554290903,0.947,10.1,224.0,5.92,30.12773367735488
147,3,18,9131,10,2016,4,1,30.47850342839995,30.12773367735488,0.957,10.6,220.0,5.85,30.47850342839995
147,3,17,9137,10,2016,4,1,30.42621728913823,30.47850342839995,0.93,10.2,217.0,5.66,30.42621728913823
147,3,16,9143,10,2016,4,1,30.704744649147123,30.42621728913823,0.954,10.8,215.0,5.4,30.704744649147123
147,3,15,9149,10,2016,4,1,30.535619352368098,30.704744649147123,0.946,10.8,212.0,5.79,30.535619352368098
147,3,14,9155,10,2016,4,1,30.696994463687375,30.535619352368098,0.925,10.9,210.0,6.05,30.696994463687375
147,3,13,9161,10,2016,4,1,30.724175329997642,30.696994463687375,0.895,11.0,208.0,5.84,30.724175329997642
147,3,12,9167,10,2016,4,1,30.591554992292398,30.724175329997642,0.896,11.5,210.0,5.98,30.591554992292398
147,3,0,9239,10,2016,4,1,30.90733889292052,0.0,1.0,12.2,215.0,6.48,30.90733889292052
148,4,23,9245,10,2016,4,1,13.47878744144223,0.0,0.964,10.4,226.0,5.37,13.47878744144223
148,4,22,9251,10,2016,4,1,31.33722217313799,13.47878744144223,0.954,10.1,228.0,5.27,31.33722217313799
148,4,21,9257,10,2016,4,1,31.26063739292971,31.33722217313799,0.958,10.4,226.0,4.95,31.26063739292971
148,4,20,9263,10,2016,4,1,31.41871504910482,31.26063739292971,0.945,10.5,226.0,4.9,31.41871504910482
148,4,19,9269,10,2016,4,1,31.43673529647203,31.41871504910482,0.947,10.2,224.0,4.92,31.43673529647203
148,4,18,9275,10,2016,4,1,31.475371422777553,31.43673529647203,0.957,10.7,220.0,4.85,31.475371422777553
148,4,17,9281,10,2016,4,1,32.16548320135357,31.475371422777553,0.93,10.3,217.0,4.66,32.16548320135357
148,4,16,9287,10,2016,4,1,31.38730903318846,32.16548320135357,0.954,10.9,215.0,4.4,31.38730903318846
148,4,15,9293,10,2016,4,1,31.458124620154194,31.38730903318846,0.946,10.9,212.0,4.79,31.458124620154194
148,4,14,9299,10,2016,4,1,31.43122696083129,31.458124620154194,0.925,11.0,210.0,5.05,31.43122696083129
148,4,13,9305,10,2016,4,1,31.513126941389306,31.43122696083129,0.895,11.1,208.0,4.84,31.513126941389306
148,4,0,9383,10,2016,4,1,32.80929825268047,0.0,1.0,12.3,215.0,5.48,32.80929825268047
149,5,23,9389,10,2016,4,1,13.582658773906484,0.0,0.964,11.1,246.0,5.37,13.582658773906484
149,5,22,9395,10,2016,4,1,35.659887036265935,13.582658773906484,0.954,10.8,248.0,5.27,35.659887036265935
149,5,21,9401,10,2016,4,1,36.68425670833057,35.659887036265935,0.958,11.1,246.0,4.95,36.68425670833057
149,5,20,9407,10,2016,4,1,37.46074501930923,36.68425670833057,0.945,11.2,246.0,4.9,37.46074501930923
149,5,19,9413,10,2016,4,1,37.264318857862726,37.46074501930923,0.947,10.9,244.0,4.92,37.264318857862726
149,5,18,9419,10,2016,4,1,36.64817065059559,37.264318857862726,0.957,11.4,240.0,4.85,37.29050833503178
149,5,17,9425,10,2016,4,1,37.19390270567958,37.29050833503178,0.93,11.0,237.0,4.66,37.19390270567958
149,5,16,9431,10,2016,4,1,36.6588738631101,37.19390270567958,0.954,11.6,235.0,4.4,36.6588738631101
149,5,15,9437,10,2016,4,1,36.71779174831347,36.6588738631101,0.946,11.6,232.0,4.79,36.71779174831347
149,5,14,9443,10,2016,4,1,36.79979438766428,36.71779174831347,0.925,11.7,230.0,5.05,36.79979438766428
149,5,13,9449,10,2016,4,1,36.821241231364624,36.79979438766428,0.895,11.8,228.0,4.84,36.821241231364624
149,5,12,9455,10,2016,4,1,37.385266260765576,36.821241231364624,0.896,12.3,230.0,4.98,36.856911727359986
149,5,11,9461,10,2016,4,1,37.29122219082046,36.856911727359986,0.924,12.9,228.0,5.03,37.29122219082046
149,5,10,9467,10,2016,4,1,37.23596553974327,37.29122219082046,0.974,13.0,223.0,5.04,37.23596553974327
149,5,9,9473,10,2016,4,1,37.34943845284342,37.23596553974327,0.934,13.4,222.0,4.75,37.34943845284342
149,5,8,9479,10,2016,4,1,37.44865234471281,37.34943845284342,0.919,13.9,224.0,4.85,37.44865234471281
149,5,7,9485,10,2016,4,1,37.474699492488845,37.44865234471281,0.927,15.4,226.0,5.13,37.474699492488845
149,5,6,9491,10,2016,4,1,38.21031746319587,37.474699492488845,0.955,15.1,229.0,5.26,38.21031746319587
149,5,5,9497,10,2016,4,1,38.31521597534124,38.21031746319587,1.0,15.1,235.0,5.5,38.31521597534124
149,5,4,9503,10,2016,4,1,38.49530347229337,38.31521597534124,0.946,14.9,224.0,7.17,38.49530347229337
149,5,3,9509,10,2016,4,1,38.26574010223195,38.49530347229337,0.903,13.8,230.0,6.37,38.26574010223195
149,5,2,9515,10,2016,4,1,38.92873330871085,38.26574010223195,0.936,14.0,228.0,5.96,38.92873330871085
149,5,1,9521,10,2016,4,1,38.890309764420984,38.92873330871085,0.918,13.7,234.0,5.55,38.890309764420984
149,5,0,9527,10,2016,4,1,38.90659472817955,38.890309764420984,1.0,13.0,235.0,5.48,38.90659472817955
150,6,23,9533,10,2016,4,1,13.505800940969499,0.0,0.964,11.2,256.0,5.37,13.505800940969499
150,6,22,9539,10,2016,4,1,36.489849300456875,13.505800940969499,0.954,10.9,258.0,5.27,36.489849300456875
150,6,21,9545,10,2016,4,1,36.75272653970027,36.489849300456875,0.958,11.2,256.0,4.95,36.75272653970027
150,6,20,9551,10,2016,4,1,36.70062367473489,36.75272653970027,0.945,11.3,256.0,4.9,36.70062367473489
150,6,19,9557,10,2016,4,1,37.1043794918929,36.70062367473489,0.947,11.0,254.0,4.92,37.1043794918929
150,6,18,9563,10,2016,4,1,37.40320977861346,37.1043794918929,0.957,11.5,250.0,4.85,37.40320977861346
150,6,17,9569,10,2016,4,1,37.33742487537096,37.40320977861346,0.93,11.1,247.0,4.66,37.33742487537096
150,6,16,9575,10,2016,4,1,37.02299616928193,37.33742487537096,0.954,11.7,245.0,4.4,37.02299616928193
150,6,15,9581,10,2016,4,1,36.98704433054746,37.02299616928193,0.946,11.7,242.0,4.79,36.98704433054746
150,6,14,9587,10,2016,4,1,37.21990934389715,36.98704433054746,0.925,11.8,240.0,5.05,37.21990934389715
150,6,5,9641,10,2016,4,1,37.20959583488427,0.0,0.997,14.6,236.0,7.64,37.20959583488427
150,6,4,9647,10,2016,4,1,37.56936245785947,37.20959583488427,0.946,15.0,234.0,7.17,37.56936245785947
150,6,3,9653,10,2016,4,1,37.719442173315514,37.56936245785947,0.903,13.9,240.0,6.37,37.719442173315514
150,6,2,9659,10,2016,4,1,37.64102467514677,37.719442173315514,0.936,14.1,238.0,5.96,37.64102467514677
150,6,1,9665,10,2016,4,1,37.87304537580447,37.64102467514677,0.918,13.8,244.0,5.55,37.87304537580447
150,6,0,9671,10,2016,4,1,37.90846340975274,37.87304537580447,1.0,13.1,245.0,5.48,37.90846340975274
151,7,23,9677,10,2016,4,1,13.291564433629837,0.0,0.964,11.5,266.0,6.37,13.291564433629837
151,7,22,9683,10,2016,4,1,38.31619539980164,13.291564433629837,0.954,11.2,268.0,6.27,38.31619539980164
151,7,21,9689,10,2016,4,1,38.27602191136453,38.31619539980164,0.958,11.5,266.0,5.95,38.27602191136453
151,7,20,9695,10,2016,4,1,38.64458639324271,38.27602191136453,0.945,11.6,266.0,5.9,38.64458639324271
151,7,19,9701,10,2016,4,1,39.661259231591316,38.64458639324271,0.947,11.3,264.0,5.92,39.661259231591316
151,7,18,9707,10,2016,4,1,39.68398794561171,39.661259231591316,0.957,11.8,260.0,5.85,39.68398794561171
151,7,17,9713,10,2016,4,1,38.56659918313426,39.68398794561171,0.93,11.4,257.0,5.66,39.68120825336299
151,7,16,9719,10,2016,4,1,39.5527850846088,39.68120825336299,0.954,12.0,255.0,5.4,39.5527850846088
151,7,15,9725,10,2016,4,1,39.5370906825731,39.5527850846088,0.946,12.0,252.0,5.79,39.5370906825731
151,7,14,9731,10,2016,4,1,39.546243253276636,39.5370906825731,0.925,12.1,250.0,6.05,39.546243253276636
151,7,13,9737,10,2016,4,1,39.1065153868393,39.546243253276636,0.895,12.2,248.0,5.84,39.1065153868393
151,7,5,9785,10,2016,4,1,39.776675432380486,0.0,0.997,14.9,246.0,8.64,39.776675432380486
151,7,4,9791,10,2016,4,1,39.74929146773481,39.776675432380486,0.946,15.3,244.0,8.17,39.74929146773481
151,7,3,9797,10,2016,4,1,39.82848730513904,39.74929146773481,0.903,14.2,250.0,7.37,39.82848730513904
151,7,2,9803,10,2016,4,1,40.05243475582142,39.82848730513904,0.936,14.4,248.0,6.96,40.05243475582142
151,7,1,9809,10,2016,4,1,40.21769762155138,40.05243475582142,0.918,14.1,254.0,6.55,40.21769762155138
151,7,0,9815,10,2016,4,1,39.93930728012565,40.21769762155138,1.0,13.4,255.0,6.48,39.93930728012565
152,8,23,9821,10,2016,4,1,13.301653178368586,0.0,0.964,11.6,266.0,7.37,13.301653178368586
152,8,22,9827,10,2016,4,1,32.71460013631222,13.301653178368586,0.954,11.3,268.0,7.27,32.71460013631222
152,8,21,9833,10,2016,4,1,35.455847358551644,32.71460013631222,0.958,11.6,266.0,6.95,35.455847358551644
152,8,20,9839,10,2016,4,1,36.0796866271102,35.455847358551644,0.945,11.7,266.0,6.9,36.0796866271102
152,8,19,9845,10,2016,4,1,36.14009485694455,36.0796866271102,0.947,11.4,264.0,6.92,36.14009485694455
152,8,18,9851,10,2016,4,1,36.326629117466815,36.14009485694455,0.957,11.9,260.0,6.85,36.18918054699323
152,8,17,9857,10,2016,4,1,36.24324353359026,36.18918054699323,0.93,11.5,257.0,6.66,36.24324353359026
152,8,16,9863,10,2016,4,1,36.35122998648574,36.24324353359026,0.954,12.1,255.0,6.4,36.35122998648574
