@RELATION training

@ATTRIBUTE currentTimeSlot NUMERIC
@ATTRIBUTE hour NUMERIC
@ATTRIBUTE hourAhead NUMERIC
@ATTRIBUTE date NUMERIC
@ATTRIBUTE month NUMERIC
@ATTRIBUTE year NUMERIC
@ATTRIBUTE NUMBER_OF_BROKERS NUMERIC
@ATTRIBUTE NUMBER_OF_PRODUCERS NUMERIC
@ATTRIBUTE MarketClearingPrice NUMERIC

@DATA
1,1,8,23,10,2016,2,5,21.674103324163795
1,1,5,23,10,2016,2,5,26.282137001663898
1,1,4,23,10,2016,2,5,22.427993498046074
1,1,1,23,10,2016,2,5,26.539006637545498
1,1,0,23,10,2016,2,5,33.604468962064175
2,2,24,23,10,2016,2,5,14.375913898029024
2,2,22,23,10,2016,2,5,20.832375943507547
2,2,21,23,10,2016,2,5,19.086579466142357
2,2,20,23,10,2016,2,5,14.992510354523485
2,2,19,23,10,2016,2,5,18.543032046312113
2,2,18,23,10,2016,2,5,22.38226963945836
2,2,17,23,10,2016,2,5,20.548390329238973
2,2,16,23,10,2016,2,5,21.222203530023716
2,2,15,23,10,2016,2,5,15.512012179861713
2,2,14,23,10,2016,2,5,14.631337833588693
2,2,13,23,10,2016,2,5,18.000879361193437
2,2,12,23,10,2016,2,5,17.829348403695725
2,2,11,23,10,2016,2,5,19.636680624251454
2,2,10,23,10,2016,2,5,17.8277743594847
2,2,9,23,10,2016,2,5,22.72247673798209
2,2,8,23,10,2016,2,5,22.067030600062303
2,2,7,23,10,2016,2,5,24.29167483854454
2,2,6,23,10,2016,2,5,24.21583564644651
2,2,5,23,10,2016,2,5,25.647003226327822
2,2,4,23,10,2016,2,5,28.7174285419183
2,2,3,23,10,2016,2,5,19.360492511686754
2,2,2,23,10,2016,2,5,19.87347398431603
2,2,1,23,10,2016,2,5,21.030253307501123
2,2,0,23,10,2016,2,5,16.298323556335124
3,3,24,23,10,2016,2,5,15.46845188406191
3,3,23,23,10,2016,2,5,12.487549421100464
3,3,22,23,10,2016,2,5,19.61981816450466
3,3,21,23,10,2016,2,5,27.91196178143838
3,3,20,23,10,2016,2,5,15.35690734463152
3,3,19,23,10,2016,2,5,20.32402528068432
3,3,18,23,10,2016,2,5,26.685515772393337
3,3,17,23,10,2016,2,5,12.290092383504014
3,3,16,23,10,2016,2,5,12.020451039626156
3,3,15,23,10,2016,2,5,13.874267566620171
3,3,14,23,10,2016,2,5,21.037990009855637
3,3,13,23,10,2016,2,5,12.572169989415851
3,3,12,23,10,2016,2,5,19.392822848175136
3,3,11,23,10,2016,2,5,15.987008759054923
3,3,10,23,10,2016,2,5,3.7392974527283975
3,3,9,23,10,2016,2,5,14.679784886789086
3,3,8,23,10,2016,2,5,11.751818313257031
3,3,7,23,10,2016,2,5,6.3705664128805175
3,3,6,23,10,2016,2,5,12.598688533108234
3,3,5,23,10,2016,2,5,19.780213222429637
3,3,4,23,10,2016,2,5,19.987121019461483
3,3,3,23,10,2016,2,5,19.598457777364874
3,3,2,23,10,2016,2,5,15.085668639859882
3,3,1,23,10,2016,2,5,11.618371913319422
3,3,0,23,10,2016,2,5,19.507759839155273
4,4,24,23,10,2016,2,5,16.117767887360692
4,4,23,23,10,2016,2,5,16.25729478250184
4,4,22,23,10,2016,2,5,20.22207962777633
4,4,21,23,10,2016,2,5,11.212250609167162
4,4,20,23,10,2016,2,5,15.205604119542677
4,4,19,23,10,2016,2,5,14.809217422633198
4,4,18,23,10,2016,2,5,13.62685283618193
4,4,17,23,10,2016,2,5,16.498162842737482
4,4,16,23,10,2016,2,5,18.548869441622777
4,4,15,23,10,2016,2,5,14.411269198745263
4,4,14,23,10,2016,2,5,14.928382176996308
4,4,13,23,10,2016,2,5,19.327777835556226
4,4,12,23,10,2016,2,5,20.717182891601254
4,4,11,23,10,2016,2,5,10.325841996953208
4,4,10,23,10,2016,2,5,17.672622862102042
4,4,9,23,10,2016,2,5,16.038663288895915
4,4,8,23,10,2016,2,5,10.389840751062325
4,4,7,23,10,2016,2,5,18.155424248923573
4,4,6,23,10,2016,2,5,16.974480714533115
4,4,5,23,10,2016,2,5,18.82977619409116
4,4,4,23,10,2016,2,5,11.985183605280655
4,4,3,23,10,2016,2,5,15.293243729124583
4,4,2,23,10,2016,2,5,11.7052540522086
4,4,1,23,10,2016,2,5,15.151830105368223
4,4,0,23,10,2016,2,5,18.090989957253463
5,5,24,23,10,2016,2,5,3.925718217746713
5,5,23,23,10,2016,2,5,16.95234870590348
5,5,22,23,10,2016,2,5,14.011175084754285
5,5,21,23,10,2016,2,5,17.920838123699017
5,5,19,23,10,2016,2,5,22.75005181083286
5,5,18,23,10,2016,2,5,15.618396151045072
5,5,17,23,10,2016,2,5,26.866992273658614
5,5,16,23,10,2016,2,5,25.476134191332164
5,5,15,23,10,2016,2,5,23.558264942488503
5,5,12,23,10,2016,2,5,16.69402930455439
5,5,11,23,10,2016,2,5,15.443439237431331
5,5,10,23,10,2016,2,5,17.868365872231923
5,5,8,23,10,2016,2,5,14.812518745143034
5,5,7,23,10,2016,2,5,16.222895794338772
5,5,6,23,10,2016,2,5,17.165011112105294
5,5,3,23,10,2016,2,5,16.464050257934407
5,5,2,23,10,2016,2,5,21.506617212533794
5,5,1,23,10,2016,2,5,21.304731425085155
5,5,0,23,10,2016,2,5,14.361004784846696
6,6,24,23,10,2016,2,5,21.09085204906256
6,6,23,23,10,2016,2,5,34.04701223028545
6,6,21,23,10,2016,2,5,30.56212117640492
6,6,20,23,10,2016,2,5,27.686147910471632
6,6,19,23,10,2016,2,5,25.94819975081275
6,6,18,23,10,2016,2,5,29.886741030320405
6,6,17,23,10,2016,2,5,22.435242965724186
6,6,16,23,10,2016,2,5,27.783510964490457
6,6,15,23,10,2016,2,5,26.896603175205268
6,6,14,23,10,2016,2,5,23.034298807672553
6,6,10,23,10,2016,2,5,29.727362082744136
6,6,8,23,10,2016,2,5,23.712649941497222
6,6,7,23,10,2016,2,5,23.832128459693884
6,6,6,23,10,2016,2,5,29.46483204710319
6,6,5,23,10,2016,2,5,27.04439569381711
6,6,3,23,10,2016,2,5,27.23822466657289
6,6,2,23,10,2016,2,5,22.50903579976126
6,6,1,23,10,2016,2,5,28.823247107188052
6,6,0,23,10,2016,2,5,26.310247052842545
7,7,24,23,10,2016,2,5,23.851500620576076
7,7,23,23,10,2016,2,5,27.161949960332556
7,7,21,23,10,2016,2,5,23.940900516483097
7,7,19,23,10,2016,2,5,26.441310829997803
7,7,17,23,10,2016,2,5,28.948363403722595
7,7,16,23,10,2016,2,5,27.04755364906962
7,7,15,23,10,2016,2,5,26.058759736153014
7,7,14,23,10,2016,2,5,23.38272873891919
7,7,12,23,10,2016,2,5,23.502759202326846
7,7,11,23,10,2016,2,5,26.62573583332032
7,7,8,23,10,2016,2,5,34.14539464869064
7,7,7,23,10,2016,2,5,26.036747460308185
7,7,6,23,10,2016,2,5,35.118455014258146
7,7,4,23,10,2016,2,5,22.92654108668729
7,7,3,23,10,2016,2,5,27.555339913507204
7,7,2,23,10,2016,2,5,30.401081941302685
7,7,1,23,10,2016,2,5,24.438888421295516
7,7,0,23,10,2016,2,5,30.47768500913476
8,8,24,23,10,2016,2,5,11.314575857493647
8,8,23,23,10,2016,2,5,7.215539517934009
8,8,22,23,10,2016,2,5,17.136686720967706
8,8,21,23,10,2016,2,5,26.775790711524326
8,8,20,23,10,2016,2,5,16.91573082657073
8,8,19,23,10,2016,2,5,17.8831039249078
8,8,18,23,10,2016,2,5,8.613608500461762
8,8,17,23,10,2016,2,5,12.067782827966564
8,8,16,23,10,2016,2,5,15.382430413715987
8,8,15,23,10,2016,2,5,11.718787991923861
8,8,14,23,10,2016,2,5,17.176517491421144
8,8,13,23,10,2016,2,5,19.830803339391647
8,8,12,23,10,2016,2,5,14.02528694699603
8,8,11,23,10,2016,2,5,10.672734117236132
8,8,10,23,10,2016,2,5,10.757999020473267
8,8,9,23,10,2016,2,5,15.567336942884612
8,8,8,23,10,2016,2,5,14.145929067016233
8,8,7,23,10,2016,2,5,33.106344566925614
8,8,6,23,10,2016,2,5,17.181271219951295
8,8,5,23,10,2016,2,5,17.71826968600656
8,8,4,23,10,2016,2,5,22.982941043462713
8,8,3,23,10,2016,2,5,17.090788165029043
8,8,2,23,10,2016,2,5,21.180557508249837
8,8,1,23,10,2016,2,5,23.745270320865597
8,8,0,23,10,2016,2,5,24.15473017451046
9,9,23,23,10,2016,2,5,12.591294173512855
9,9,22,23,10,2016,2,5,17.336274507783
9,9,21,23,10,2016,2,5,18.651506691047857
9,9,20,23,10,2016,2,5,17.27240259892184
9,9,19,23,10,2016,2,5,20.306116280732645
9,9,18,23,10,2016,2,5,15.146773318852162
9,9,17,23,10,2016,2,5,15.784864365138542
9,9,16,23,10,2016,2,5,23.984968900002535
9,9,15,23,10,2016,2,5,16.883604728917287
9,9,13,23,10,2016,2,5,19.809656770448566
9,9,12,23,10,2016,2,5,17.408083666218342
9,9,11,23,10,2016,2,5,14.571828775125374
9,9,10,23,10,2016,2,5,13.878461813860408
9,9,9,23,10,2016,2,5,23.880930521191203
9,9,8,23,10,2016,2,5,22.12444837217546
9,9,6,23,10,2016,2,5,17.76059528750742
9,9,5,23,10,2016,2,5,19.630275702201963
9,9,4,23,10,2016,2,5,24.911868161402367
9,9,3,23,10,2016,2,5,16.03694685815176
9,9,2,23,10,2016,2,5,20.81235439261673
9,9,1,23,10,2016,2,5,16.60626184591402
9,9,0,23,10,2016,2,5,15.743553587266975
10,10,24,23,10,2016,2,5,18.37629590893002
11,11,24,23,10,2016,2,5,14.687758519837274
11,11,23,23,10,2016,2,5,21.95592992147353
11,11,22,23,10,2016,2,5,24.982734936303594
11,11,21,23,10,2016,2,5,23.821239192245432
11,11,20,23,10,2016,2,5,19.15340454270084
11,11,19,23,10,2016,2,5,12.438788757647139
11,11,18,23,10,2016,2,5,16.807466777258945
11,11,17,23,10,2016,2,5,33.277570758973006
11,11,16,23,10,2016,2,5,20.69813502130661
11,11,15,23,10,2016,2,5,20.748872539845117
11,11,14,23,10,2016,2,5,21.564971855114912
11,11,13,23,10,2016,2,5,24.3172250418173
11,11,12,23,10,2016,2,5,26.896733195820815
11,11,11,23,10,2016,2,5,19.81320753736846
11,11,10,23,10,2016,2,5,17.287613933271203
11,11,9,23,10,2016,2,5,25.664741757384473
11,11,8,23,10,2016,2,5,29.77807916807426
11,11,7,23,10,2016,2,5,22.45747321502368
11,11,6,23,10,2016,2,5,24.765642436117243
11,11,5,23,10,2016,2,5,23.532140553655356
11,11,4,23,10,2016,2,5,20.126937518421315
11,11,3,23,10,2016,2,5,26.12145061640064
11,11,2,23,10,2016,2,5,22.565405114828017
11,11,1,23,10,2016,2,5,26.80794995258735
11,11,0,23,10,2016,2,5,28.64256362454331
12,12,24,23,10,2016,2,5,14.684400527082635
13,13,23,23,10,2016,2,5,12.968722532084502
14,14,24,23,10,2016,2,5,11.41057041684615
15,15,24,23,10,2016,2,5,5.802527047709155
15,15,23,23,10,2016,2,5,12.702314109369551
15,15,22,23,10,2016,2,5,18.33995017089475
15,15,21,23,10,2016,2,5,14.6209061166703
15,15,20,23,10,2016,2,5,15.206453897652793
15,15,19,23,10,2016,2,5,35.686873737673864
15,15,18,23,10,2016,2,5,14.662320661066804
15,15,17,23,10,2016,2,5,22.382836938250847
15,15,16,23,10,2016,2,5,17.01865554860808
15,15,15,23,10,2016,2,5,15.225383955846032
15,15,14,23,10,2016,2,5,10.332448980151504
15,15,13,23,10,2016,2,5,16.754064942663614
15,15,12,23,10,2016,2,5,20.748994605133756
15,15,11,23,10,2016,2,5,14.157496856708596
15,15,10,23,10,2016,2,5,18.24406557188808
15,15,9,23,10,2016,2,5,24.168303941886528
15,15,8,23,10,2016,2,5,14.330730367238449
15,15,7,23,10,2016,2,5,4.921905352564444
15,15,6,23,10,2016,2,5,13.953170705176127
15,15,5,23,10,2016,2,5,12.326127902590677
15,15,4,23,10,2016,2,5,3.7697944723733188
15,15,3,23,10,2016,2,5,23.18515740586695
15,15,2,23,10,2016,2,5,14.102728014741718
15,15,1,23,10,2016,2,5,14.791713914770261
15,15,0,23,10,2016,2,5,10.209105562798424
16,16,24,23,10,2016,2,5,9.047428758049428
17,17,24,23,10,2016,2,5,14.659633171759225
18,18,24,23,10,2016,2,5,20.781209749287434
20,20,22,23,10,2016,2,5,43.49271566207243
20,20,20,23,10,2016,2,5,36.67979049942237
21,21,24,23,10,2016,2,5,32.20093165263104
22,22,24,23,10,2016,2,5,31.571186431381395
22,22,23,23,10,2016,2,5,33.777179893038365
23,23,24,23,10,2016,2,5,22.889516390497835
23,23,23,23,10,2016,2,5,30.134291311124482
23,23,22,23,10,2016,2,5,23.140734521843367
23,23,21,23,10,2016,2,5,23.314811636568432
23,23,20,23,10,2016,2,5,21.29114200697745
23,23,19,23,10,2016,2,5,24.385205933080265
23,23,18,23,10,2016,2,5,25.249134361362124
23,23,17,23,10,2016,2,5,30.784591733011556
23,23,16,23,10,2016,2,5,25.058727091989827
23,23,15,23,10,2016,2,5,16.739518886626882
23,23,14,23,10,2016,2,5,19.042869790975743
23,23,13,23,10,2016,2,5,18.458141446753437
23,23,12,23,10,2016,2,5,27.14558347156662
23,23,11,23,10,2016,2,5,15.584091331980368
23,23,10,23,10,2016,2,5,27.944776755271892
23,23,9,23,10,2016,2,5,12.701869752760494
23,23,8,23,10,2016,2,5,16.44740762676965
23,23,7,23,10,2016,2,5,27.766028167922006
23,23,6,23,10,2016,2,5,26.843978221786085
23,23,5,23,10,2016,2,5,25.585153434676304
23,23,4,23,10,2016,2,5,28.34575609422804
23,23,3,23,10,2016,2,5,12.879035886628422
23,23,2,23,10,2016,2,5,16.161683755994435
23,23,1,23,10,2016,2,5,26.648072539769
23,23,0,23,10,2016,2,5,21.588729058296117
24,0,24,24,10,2016,2,5,24.25885803136221
24,0,23,25,10,2016,2,5,21.837137429033035
24,0,22,26,10,2016,2,5,24.750722336667806
24,0,21,27,10,2016,2,5,23.362729639847956
24,0,20,28,10,2016,2,5,25.429900806984868
24,0,19,29,10,2016,2,5,18.101699839815094
24,0,18,30,10,2016,2,5,27.5526356732604
24,0,17,31,10,2016,2,5,23.404657981283524
24,0,16,32,10,2016,2,5,23.50461900733312
24,0,15,33,10,2016,2,5,22.132284785942883
24,0,14,34,10,2016,2,5,22.97695069589126
24,0,12,36,10,2016,2,5,20.95181339633038
24,0,11,37,10,2016,2,5,25.098943236182613
24,0,10,38,10,2016,2,5,26.533637685645715
24,0,9,39,10,2016,2,5,26.66598596293364
24,0,7,41,10,2016,2,5,27.766462918745862
24,0,6,42,10,2016,2,5,23.538037930229848
24,0,5,43,10,2016,2,5,32.28237914537996
24,0,4,44,10,2016,2,5,36.87307294741305
24,0,3,45,10,2016,2,5,31.286132105836284
24,0,2,46,10,2016,2,5,25.90411456237173
24,0,1,47,10,2016,2,5,26.53556801928317
25,1,24,49,10,2016,2,5,20.530123592972583
25,1,23,50,10,2016,2,5,23.494628845230412
25,1,22,51,10,2016,2,5,22.031972874322065
25,1,21,52,10,2016,2,5,28.60361009452386
25,1,20,53,10,2016,2,5,23.204610112762595
25,1,19,54,10,2016,2,5,20.261620586358323
25,1,18,55,10,2016,2,5,26.056316910296335
25,1,16,57,10,2016,2,5,20.242665054494882
25,1,15,58,10,2016,2,5,19.348065041559877
25,1,14,59,10,2016,2,5,19.100122877498364
25,1,13,60,10,2016,2,5,26.49790033384717
25,1,12,61,10,2016,2,5,23.41739666114629
25,1,11,62,10,2016,2,5,26.249238004463866
25,1,10,63,10,2016,2,5,25.231541992516757
25,1,9,64,10,2016,2,5,21.189757240621287
25,1,8,65,10,2016,2,5,22.287854659808602
25,1,7,66,10,2016,2,5,27.87857488929547
25,1,5,68,10,2016,2,5,29.278094992745697
25,1,4,69,10,2016,2,5,31.34721012156038
25,1,3,70,10,2016,2,5,27.236892031375515
25,1,2,71,10,2016,2,5,16.498742319899467
25,1,1,72,10,2016,2,5,29.088153236635996
25,1,0,73,10,2016,2,5,29.475738510219347
26,2,24,74,10,2016,2,5,11.40438552809685
26,2,23,75,10,2016,2,5,17.21841513805871
26,2,22,76,10,2016,2,5,15.733808284521743
26,2,21,77,10,2016,2,5,19.802597802689547
26,2,20,78,10,2016,2,5,23.906212600587338
26,2,19,79,10,2016,2,5,25.51009511569713
26,2,18,80,10,2016,2,5,18.31735554582133
26,2,17,81,10,2016,2,5,29.76690645284971
26,2,16,82,10,2016,2,5,16.639754238538888
26,2,15,83,10,2016,2,5,15.415235521682618
26,2,14,84,10,2016,2,5,15.852015103028961
26,2,13,85,10,2016,2,5,17.225009853713278
26,2,12,86,10,2016,2,5,22.19800933559666
26,2,11,87,10,2016,2,5,19.93217481441273
26,2,10,88,10,2016,2,5,22.424790472655413
26,2,9,89,10,2016,2,5,20.930753723677807
26,2,8,90,10,2016,2,5,18.42273384137597
26,2,7,91,10,2016,2,5,14.638160445713211
26,2,6,92,10,2016,2,5,26.200786624460367
26,2,5,93,10,2016,2,5,18.294590259895283
26,2,4,94,10,2016,2,5,22.27971505654684
26,2,3,95,10,2016,2,5,20.83415362570141
26,2,2,96,10,2016,2,5,16.75512710785701
26,2,1,97,10,2016,2,5,19.827609584484023
26,2,0,98,10,2016,2,5,25.46330405951773
27,3,24,99,10,2016,2,5,11.837330963578378
27,3,23,100,10,2016,2,5,17.196208877205773
27,3,22,101,10,2016,2,5,16.548315466520513
27,3,21,102,10,2016,2,5,14.881424357322176
27,3,20,103,10,2016,2,5,13.115970894486587
27,3,19,104,10,2016,2,5,13.826005650804907
27,3,18,105,10,2016,2,5,17.594686946467963
27,3,17,106,10,2016,2,5,18.052436251881428
27,3,16,107,10,2016,2,5,29.88057139474232
27,3,15,108,10,2016,2,5,12.164722605814907
27,3,14,109,10,2016,2,5,12.041145963200306
27,3,13,110,10,2016,2,5,17.76705120460012
27,3,12,111,10,2016,2,5,14.98113333645512
27,3,11,112,10,2016,2,5,14.99275629399849
27,3,10,113,10,2016,2,5,23.760299231451697
27,3,9,114,10,2016,2,5,18.106267344911256
27,3,8,115,10,2016,2,5,26.003424073297868
27,3,7,116,10,2016,2,5,18.51009151532895
27,3,6,117,10,2016,2,5,14.914356034644827
27,3,5,118,10,2016,2,5,20.555824406580662
27,3,4,119,10,2016,2,5,13.591994953321313
27,3,3,120,10,2016,2,5,7.309767779089791
27,3,2,121,10,2016,2,5,15.345227142036908
27,3,1,122,10,2016,2,5,16.930716671501784
27,3,0,123,10,2016,2,5,10.384707367157363
28,4,24,124,10,2016,2,5,10.367023019508103
28,4,23,125,10,2016,2,5,27.93915137203264
28,4,22,126,10,2016,2,5,16.790674867639957
28,4,21,127,10,2016,2,5,28.254113804339635
28,4,20,128,10,2016,2,5,26.579485203733256
28,4,19,129,10,2016,2,5,18.30060712485783
28,4,18,130,10,2016,2,5,15.844706746894222
28,4,17,131,10,2016,2,5,21.80952050938403
28,4,16,132,10,2016,2,5,23.215054158075805
28,4,14,134,10,2016,2,5,14.62803147675464
28,4,13,135,10,2016,2,5,21.966895879588826
28,4,12,136,10,2016,2,5,25.728621114948698
28,4,11,137,10,2016,2,5,15.536270420191432
28,4,10,138,10,2016,2,5,15.382364057493351
28,4,9,139,10,2016,2,5,18.912110794686086
28,4,8,140,10,2016,2,5,13.725764207615423
28,4,7,141,10,2016,2,5,18.69539155962338
28,4,6,142,10,2016,2,5,12.04541038588021
28,4,5,143,10,2016,2,5,13.998696025432142
28,4,4,144,10,2016,2,5,23.738443121991597
28,4,3,145,10,2016,2,5,17.645723581367303
28,4,2,146,10,2016,2,5,28.15889950071662
28,4,1,147,10,2016,2,5,12.907302052528802
28,4,0,148,10,2016,2,5,24.496653338535463
29,5,24,149,10,2016,2,5,9.487750541741308
29,5,23,150,10,2016,2,5,10.147959540576954
29,5,22,151,10,2016,2,5,21.630176105580585
29,5,21,152,10,2016,2,5,26.193178490169085
29,5,20,153,10,2016,2,5,25.175685651833113
29,5,19,154,10,2016,2,5,24.557305112024583
29,5,18,155,10,2016,2,5,28.83123526345221
29,5,17,156,10,2016,2,5,15.249592648354405
29,5,16,157,10,2016,2,5,11.533661807392045
29,5,15,158,10,2016,2,5,16.72470718838632
29,5,14,159,10,2016,2,5,18.553193978629263
29,5,13,160,10,2016,2,5,20.807092902262536
29,5,12,161,10,2016,2,5,23.728949784757848
29,5,11,162,10,2016,2,5,18.44600132529153
29,5,10,163,10,2016,2,5,15.98319432739372
29,5,9,164,10,2016,2,5,12.937075286385449
29,5,8,165,10,2016,2,5,15.752775739279327
29,5,7,166,10,2016,2,5,18.85246181499323
29,5,6,167,10,2016,2,5,27.90846307710505
29,5,5,168,10,2016,2,5,14.325279581968397
29,5,4,169,10,2016,2,5,15.388755458485315
29,5,3,170,10,2016,2,5,18.491935655333556
29,5,2,171,10,2016,2,5,9.566759509510298
29,5,1,172,10,2016,2,5,17.632667394704036
29,5,0,173,10,2016,2,5,20.57469158287739
30,6,24,174,10,2016,2,5,13.517860597924928
30,6,23,175,10,2016,2,5,13.464615312318392
30,6,22,176,10,2016,2,5,14.300276380947686
30,6,21,177,10,2016,2,5,16.725092009853032
30,6,20,178,10,2016,2,5,22.68977199856272
30,6,19,179,10,2016,2,5,30.99758837714042
30,6,18,180,10,2016,2,5,21.170953578097976
30,6,17,181,10,2016,2,5,18.700540114331435
30,6,16,182,10,2016,2,5,26.045803227925376
30,6,15,183,10,2016,2,5,13.340946037589374
30,6,14,184,10,2016,2,5,25.88909364730143
30,6,13,185,10,2016,2,5,23.7719411560158
30,6,12,186,10,2016,2,5,17.80748686086263
30,6,11,187,10,2016,2,5,26.63578924302213
30,6,10,188,10,2016,2,5,22.76892538378268
30,6,9,189,10,2016,2,5,22.734250152857832
30,6,8,190,10,2016,2,5,20.89214850212722
30,6,7,191,10,2016,2,5,17.915221218595327
30,6,6,192,10,2016,2,5,18.681285048918824
30,6,5,193,10,2016,2,5,18.510808193187742
30,6,4,194,10,2016,2,5,20.449746362419074
30,6,3,195,10,2016,2,5,16.28114705185362
30,6,2,196,10,2016,2,5,13.88907002808337
30,6,1,197,10,2016,2,5,22.75404493312386
30,6,0,198,10,2016,2,5,20.58311922164225
31,7,24,199,10,2016,2,5,22.785309758164082
31,7,23,200,10,2016,2,5,23.949022684896136
32,8,24,224,10,2016,2,5,14.952857827579251
33,9,24,249,10,2016,2,5,30.453042766359246
34,10,24,274,10,2016,2,5,18.10304397906756
35,11,24,299,10,2016,2,5,25.268817327139793
36,12,24,324,10,2016,2,5,21.44100564627083
37,13,24,349,10,2016,2,5,27.455195200676634
38,14,24,374,10,2016,2,5,27.00572270873794
39,15,24,399,10,2016,2,5,24.150181595626307
40,16,24,424,10,2016,2,5,15.46437332016717
40,16,23,425,10,2016,2,5,21.094797967969512
41,17,24,449,10,2016,2,5,23.37602062141608
42,18,24,474,10,2016,2,5,32.61487892058249
42,18,23,475,10,2016,2,5,20.657141113563476
43,19,24,499,10,2016,2,5,28.21486128763777
43,19,23,500,10,2016,2,5,26.12908189548731
44,20,24,524,10,2016,2,5,22.918411423546196
44,20,23,525,10,2016,2,5,30.843799680226613
45,21,24,549,10,2016,2,5,27.152757757146432
46,22,24,574,10,2016,2,5,20.352534427892788
47,23,24,599,10,2016,2,5,21.6662304129741
48,0,24,625,10,2016,2,5,19.38288744789392
48,0,23,627,10,2016,2,5,16.53571603981743
48,0,22,629,10,2016,2,5,25.316746206245263
48,0,20,633,10,2016,2,5,23.52603001444579
48,0,19,635,10,2016,2,5,32.84506900622278
48,0,18,637,10,2016,2,5,21.5798624752906
48,0,17,639,10,2016,2,5,25.904346181528812
48,0,16,641,10,2016,2,5,19.166212126610464
48,0,15,643,10,2016,2,5,22.41602781535608
48,0,14,645,10,2016,2,5,23.112763972553388
48,0,13,647,10,2016,2,5,27.284752452404334
48,0,12,649,10,2016,2,5,13.542159446767695
48,0,11,651,10,2016,2,5,23.692821252139716
48,0,10,653,10,2016,2,5,20.324195370607804
48,0,9,655,10,2016,2,5,22.78413384620021
48,0,8,657,10,2016,2,5,22.185340319033557
48,0,7,659,10,2016,2,5,21.226470898696668
48,0,6,661,10,2016,2,5,21.537582839183997
48,0,5,663,10,2016,2,5,22.27203010306254
48,0,4,665,10,2016,2,5,24.893540632072728
48,0,3,667,10,2016,2,5,23.489858244333867
48,0,2,669,10,2016,2,5,29.06139896263014
48,0,1,671,10,2016,2,5,27.650753811985155
48,0,0,673,10,2016,2,5,26.232682155941966
49,1,24,675,10,2016,2,5,24.927498220681247
49,1,23,677,10,2016,2,5,28.785232482582483
49,1,22,679,10,2016,2,5,22.208785612589924
49,1,21,681,10,2016,2,5,18.434071511761804
49,1,20,683,10,2016,2,5,28.7773912061963
49,1,19,685,10,2016,2,5,25.454567584304773
49,1,18,687,10,2016,2,5,15.40309806115052
49,1,17,689,10,2016,2,5,25.367682602885
49,1,16,691,10,2016,2,5,23.280385338933844
49,1,15,693,10,2016,2,5,16.50612538591421
49,1,14,695,10,2016,2,5,19.618932186766905
49,1,13,697,10,2016,2,5,27.59593132009879
49,1,12,699,10,2016,2,5,23.93853341312182
49,1,11,701,10,2016,2,5,24.666862005250792
49,1,10,703,10,2016,2,5,18.924886869567093
49,1,9,705,10,2016,2,5,19.784765630116798
49,1,8,707,10,2016,2,5,26.58754829873675
49,1,7,709,10,2016,2,5,18.08759132640257
49,1,6,711,10,2016,2,5,15.34640390485616
49,1,5,713,10,2016,2,5,29.280073076799813
49,1,4,715,10,2016,2,5,16.947208660019605
49,1,3,717,10,2016,2,5,15.571372786999444
