@RELATION training

@ATTRIBUTE currentTimeSlot NUMERIC
@ATTRIBUTE hour NUMERIC
@ATTRIBUTE hourAhead NUMERIC
@ATTRIBUTE date NUMERIC
@ATTRIBUTE month NUMERIC
@ATTRIBUTE year NUMERIC
@ATTRIBUTE NUMBER_OF_BROKERS NUMERIC
@ATTRIBUTE NUMBER_OF_PRODUCERS NUMERIC
@ATTRIBUTE MarketClearingPrice NUMERIC

@DATA
56,8,24,38825,10,2016,5,5,24.469703330216383
57,9,24,38875,10,2016,5,5,17.514706721277907
57,9,23,38877,10,2016,5,5,35.999524686155496
57,9,22,38879,10,2016,5,5,39.56759459019477
57,9,21,38881,10,2016,5,5,40.429901587146965
57,9,20,38883,10,2016,5,5,35.64690284100139
57,9,19,38885,10,2016,5,5,32.247968591288185
57,9,18,38887,10,2016,5,5,13.040707702836718
57,9,17,38889,10,2016,5,5,15.763656451684573
57,9,16,38891,10,2016,5,5,33.71440798182595
57,9,15,38893,10,2016,5,5,17.595877372132808
57,9,14,38895,10,2016,5,5,10.81090096176118
57,9,13,38897,10,2016,5,5,32.16858937923415
57,9,12,38899,10,2016,5,5,16.9308456039741
57,9,11,38901,10,2016,5,5,13.92792375415799
57,9,10,38903,10,2016,5,5,34.062041093401135
57,9,9,38905,10,2016,5,5,38.52788067536069
58,10,24,38925,10,2016,5,5,26.427483670908096
59,11,24,38975,10,2016,5,5,21.815455523806442
60,12,24,39025,10,2016,5,5,21.622348249247324
60,12,23,39027,10,2016,5,5,31.5094303854314
61,13,24,39075,10,2016,5,5,25.650270673181367
62,14,24,39125,10,2016,5,5,23.867727045848454
62,14,23,39127,10,2016,5,5,26.872718916641546
63,15,24,39175,10,2016,5,5,20.90719892604276
64,16,24,39225,10,2016,5,5,29.229638825621876
64,16,23,39227,10,2016,5,5,28.699354325649832
65,17,24,39275,10,2016,5,5,23.952497245836526
65,17,20,39283,10,2016,5,5,30.529151691146772
66,18,24,39325,10,2016,5,5,21.127336461004564
66,18,23,39327,10,2016,5,5,33.5000030515904
66,18,22,39329,10,2016,5,5,24.18511428866103
67,19,24,39375,10,2016,5,5,27.263143565525127
67,19,23,39377,10,2016,5,5,29.728226166142377
67,19,22,39379,10,2016,5,5,35.16509676937583
68,20,24,39425,10,2016,5,5,38.718989420608196
68,20,23,39427,10,2016,5,5,40.114057573752234
68,20,20,39433,10,2016,5,5,40.91395718025973
68,20,19,39435,10,2016,5,5,44.492343039062035
68,20,18,39437,10,2016,5,5,42.275400924505924
68,20,17,39439,10,2016,5,5,39.256588814649035
68,20,16,39441,10,2016,5,5,45.48779633620909
68,20,12,39449,10,2016,5,5,38.92017575839125
68,20,11,39451,10,2016,5,5,38.54141805654497
68,20,10,39453,10,2016,5,5,38.343660442500166
69,21,24,39475,10,2016,5,5,22.160268922228802
70,22,24,39525,10,2016,5,5,24.352351432725314
70,22,22,39529,10,2016,5,5,26.212165721233966
71,23,24,39575,10,2016,5,5,23.953483190111307
71,23,23,39577,10,2016,5,5,35.13735500641499
71,23,22,39579,10,2016,5,5,22.565719677425754
71,23,21,39581,10,2016,5,5,19.491523960930923
71,23,20,39583,10,2016,5,5,25.085117061754765
71,23,19,39585,10,2016,5,5,29.18260435502047
71,23,18,39587,10,2016,5,5,32.62519646464409
71,23,17,39589,10,2016,5,5,30.046931077545135
71,23,16,39591,10,2016,5,5,23.630769371920195
71,23,15,39593,10,2016,5,5,29.43338571192499
71,23,14,39595,10,2016,5,5,23.096472858109998
71,23,13,39597,10,2016,5,5,23.619589738139425
71,23,12,39599,10,2016,5,5,19.454116296615787
71,23,8,39607,10,2016,5,5,25.048304301927185
71,23,7,39609,10,2016,5,5,29.28294798904947
71,23,6,39611,10,2016,5,5,33.66369655587866
71,23,5,39613,10,2016,5,5,19.264997251985086
71,23,3,39617,10,2016,5,5,26.87327142924273
71,23,2,39619,10,2016,5,5,26.492770250369027
71,23,1,39621,10,2016,5,5,27.410422629355534
71,23,0,39623,10,2016,5,5,34.646650404865824
72,0,24,39626,10,2016,5,5,19.57598922764598
72,0,23,39629,10,2016,5,5,21.202981545580037
72,0,22,39632,10,2016,5,5,22.08618831155336
72,0,21,39635,10,2016,5,5,34.5705380833891
72,0,20,39638,10,2016,5,5,23.37235825297106
72,0,19,39641,10,2016,5,5,29.33299146754299
72,0,18,39644,10,2016,5,5,23.44008101129422
72,0,17,39647,10,2016,5,5,25.23221638594105
72,0,16,39650,10,2016,5,5,23.30678320106501
72,0,14,39656,10,2016,5,5,28.239652328406933
72,0,13,39659,10,2016,5,5,26.734411679525735
72,0,12,39662,10,2016,5,5,23.94569741216145
72,0,11,39665,10,2016,5,5,20.527544140748063
72,0,10,39668,10,2016,5,5,26.859294975308472
72,0,9,39671,10,2016,5,5,27.34864701019751
72,0,8,39674,10,2016,5,5,21.9534996714941
72,0,7,39677,10,2016,5,5,28.724890449664542
72,0,6,39680,10,2016,5,5,17.146004713340595
72,0,4,39686,10,2016,5,5,25.267807773794978
72,0,3,39689,10,2016,5,5,25.659871165636197
72,0,2,39692,10,2016,5,5,23.21839393575778
72,0,1,39695,10,2016,5,5,20.09363484052694
72,0,0,39698,10,2016,5,5,21.79939297016126
73,1,24,39701,10,2016,5,5,28.132417852619593
73,1,23,39704,10,2016,5,5,31.004768307688284
73,1,21,39710,10,2016,5,5,29.66368560522486
73,1,20,39713,10,2016,5,5,23.823452477723784
73,1,19,39716,10,2016,5,5,30.829122316243968
73,1,18,39719,10,2016,5,5,26.4937615061787
73,1,17,39722,10,2016,5,5,31.086862704824174
73,1,16,39725,10,2016,5,5,26.258148890313603
73,1,15,39728,10,2016,5,5,26.681298069719045
73,1,14,39731,10,2016,5,5,27.38534028300448
73,1,13,39734,10,2016,5,5,35.0243660133182
73,1,11,39740,10,2016,5,5,30.951499364821746
73,1,10,39743,10,2016,5,5,29.874997116842653
73,1,8,39749,10,2016,5,5,34.20908831173997
73,1,7,39752,10,2016,5,5,25.862945973595366
73,1,6,39755,10,2016,5,5,27.406988022486225
73,1,5,39758,10,2016,5,5,33.96216868981975
73,1,4,39761,10,2016,5,5,38.10610432015355
73,1,3,39764,10,2016,5,5,26.549884165824164
73,1,2,39767,10,2016,5,5,26.191009918231288
73,1,1,39770,10,2016,5,5,36.905838119096984
73,1,0,39773,10,2016,5,5,33.90346553277577
74,2,24,39776,10,2016,5,5,22.055969591326587
74,2,23,39779,10,2016,5,5,24.46320808221081
74,2,22,39782,10,2016,5,5,21.515074217078283
74,2,20,39788,10,2016,5,5,13.690412341538636
74,2,19,39791,10,2016,5,5,18.17918187424691
74,2,18,39794,10,2016,5,5,25.388291899041768
74,2,17,39797,10,2016,5,5,22.61471133399728
74,2,16,39800,10,2016,5,5,22.763600892465796
74,2,15,39803,10,2016,5,5,23.102210587837142
74,2,14,39806,10,2016,5,5,27.017802114713106
74,2,13,39809,10,2016,5,5,19.09039027480525
74,2,12,39812,10,2016,5,5,29.096943331172593
74,2,11,39815,10,2016,5,5,17.91951440374721
74,2,10,39818,10,2016,5,5,21.40736154054896
74,2,9,39821,10,2016,5,5,25.091672179740986
74,2,8,39824,10,2016,5,5,27.80269460806005
74,2,7,39827,10,2016,5,5,24.332490909453288
74,2,6,39830,10,2016,5,5,20.352800666845564
74,2,5,39833,10,2016,5,5,21.78819247094505
74,2,4,39836,10,2016,5,5,33.91399185639362
74,2,3,39839,10,2016,5,5,23.78309265400009
74,2,0,39848,10,2016,5,5,25.52367611797255
75,3,24,39851,10,2016,5,5,11.427734020305934
75,3,23,39854,10,2016,5,5,24.0299505827584
75,3,22,39857,10,2016,5,5,24.54948760775037
75,3,21,39860,10,2016,5,5,22.48776540305438
75,3,20,39863,10,2016,5,5,23.65173819468647
75,3,19,39866,10,2016,5,5,23.05330825992483
75,3,18,39869,10,2016,5,5,27.19196034933821
75,3,17,39872,10,2016,5,5,24.173911152719814
75,3,16,39875,10,2016,5,5,18.50403984967209
75,3,15,39878,10,2016,5,5,16.74833215743687
75,3,14,39881,10,2016,5,5,14.198068786006145
75,3,13,39884,10,2016,5,5,20.827050717430897
75,3,12,39887,10,2016,5,5,28.530778825579123
75,3,11,39890,10,2016,5,5,23.899925417504075
75,3,10,39893,10,2016,5,5,25.176935501823714
75,3,9,39896,10,2016,5,5,21.952347475465935
75,3,8,39899,10,2016,5,5,28.81390208599637
75,3,7,39902,10,2016,5,5,20.736561925998387
75,3,5,39908,10,2016,5,5,23.153022253555424
75,3,4,39911,10,2016,5,5,25.011184195153195
75,3,3,39914,10,2016,5,5,23.213661521645392
75,3,2,39917,10,2016,5,5,21.49040458338031
75,3,1,39920,10,2016,5,5,21.9899522106893
75,3,0,39923,10,2016,5,5,21.809647705564497
76,4,24,39926,10,2016,5,5,19.466437148199418
76,4,23,39929,10,2016,5,5,21.87748669950926
76,4,22,39932,10,2016,5,5,21.672984585234516
76,4,21,39935,10,2016,5,5,26.279608314356697
76,4,20,39938,10,2016,5,5,35.03261706214543
76,4,19,39941,10,2016,5,5,28.196811147248372
76,4,18,39944,10,2016,5,5,32.6094197562498
76,4,17,39947,10,2016,5,5,27.981254499919793
76,4,16,39950,10,2016,5,5,28.976653968322417
76,4,15,39953,10,2016,5,5,28.611009250556837
76,4,14,39956,10,2016,5,5,20.888443147215018
76,4,13,39959,10,2016,5,5,19.944958943874965
76,4,12,39962,10,2016,5,5,31.572429583516374
76,4,11,39965,10,2016,5,5,30.80455017205317
76,4,10,39968,10,2016,5,5,23.56209989143483
76,4,9,39971,10,2016,5,5,36.21760289642479
76,4,8,39974,10,2016,5,5,19.813636505869315
76,4,7,39977,10,2016,5,5,26.53782693127396
76,4,6,39980,10,2016,5,5,24.068017882805815
76,4,5,39983,10,2016,5,5,27.29753417458756
76,4,4,39986,10,2016,5,5,15.698142075276863
76,4,3,39989,10,2016,5,5,23.260835655434597
76,4,2,39992,10,2016,5,5,30.411517619436232
76,4,1,39995,10,2016,5,5,24.37546938364689
76,4,0,39998,10,2016,5,5,26.03759447039426
77,5,24,40001,10,2016,5,5,21.618391803946345
77,5,23,40004,10,2016,5,5,15.589323112666463
77,5,22,40007,10,2016,5,5,30.78709257126883
77,5,21,40010,10,2016,5,5,17.147793256109736
77,5,20,40013,10,2016,5,5,33.56707417489676
77,5,19,40016,10,2016,5,5,19.42391950858816
77,5,18,40019,10,2016,5,5,29.594373523529967
77,5,17,40022,10,2016,5,5,19.255193921097842
77,5,16,40025,10,2016,5,5,24.110507227584613
77,5,15,40028,10,2016,5,5,24.990884343745652
77,5,14,40031,10,2016,5,5,20.930521347963754
77,5,13,40034,10,2016,5,5,27.77386266463051
77,5,12,40037,10,2016,5,5,20.387023888610642
77,5,11,40040,10,2016,5,5,22.17203162464027
77,5,10,40043,10,2016,5,5,23.97198577791688
77,5,9,40046,10,2016,5,5,17.952571483351818
77,5,8,40049,10,2016,5,5,21.774909960676155
77,5,7,40052,10,2016,5,5,23.206712885117703
77,5,6,40055,10,2016,5,5,26.005640236864565
77,5,5,40058,10,2016,5,5,26.257017516478225
77,5,4,40061,10,2016,5,5,24.593060349425794
77,5,3,40064,10,2016,5,5,24.212477334223003
77,5,2,40067,10,2016,5,5,18.951519349028903
77,5,1,40070,10,2016,5,5,20.012633970581064
77,5,0,40073,10,2016,5,5,25.56509180928546
78,6,24,40076,10,2016,5,5,22.34071032472657
78,6,23,40079,10,2016,5,5,20.300084685254546
78,6,22,40082,10,2016,5,5,25.675761769923632
78,6,21,40085,10,2016,5,5,19.29019839207708
78,6,20,40088,10,2016,5,5,24.988281383467402
78,6,19,40091,10,2016,5,5,26.99857333807418
78,6,18,40094,10,2016,5,5,26.135498463360122
78,6,17,40097,10,2016,5,5,22.855163739481917
78,6,16,40100,10,2016,5,5,18.62615372613697
78,6,15,40103,10,2016,5,5,24.233639860496382
78,6,14,40106,10,2016,5,5,27.30801849691713
78,6,13,40109,10,2016,5,5,22.38651973642896
78,6,12,40112,10,2016,5,5,24.59891599457724
78,6,10,40118,10,2016,5,5,24.501213179632664
78,6,9,40121,10,2016,5,5,16.163062188610304
78,6,8,40124,10,2016,5,5,21.28646225077815
78,6,7,40127,10,2016,5,5,27.95242924531894
78,6,6,40130,10,2016,5,5,30.553719744994254
78,6,5,40133,10,2016,5,5,21.75587754111102
78,6,4,40136,10,2016,5,5,18.784104407885387
78,6,3,40139,10,2016,5,5,24.091752562562988
78,6,2,40142,10,2016,5,5,20.22600488643552
78,6,1,40145,10,2016,5,5,18.724882375684686
78,6,0,40148,10,2016,5,5,31.64204140075215
79,7,24,40151,10,2016,5,5,23.196221771585215
79,7,23,40154,10,2016,5,5,23.87077808224017
80,8,24,40226,10,2016,5,5,27.710971516324566
80,8,23,40229,10,2016,5,5,27.514944839001792
81,9,24,40301,10,2016,5,5,25.5712261930884
81,9,23,40304,10,2016,5,5,25.261602454995675
82,10,24,40376,10,2016,5,5,22.4017215127204
83,11,24,40451,10,2016,5,5,23.747161472676613
84,12,24,40526,10,2016,5,5,23.830668953664343
84,12,23,40529,10,2016,5,5,29.083864411960686
85,13,24,40601,10,2016,5,5,24.52752017501085
85,13,23,40604,10,2016,5,5,29.35885221974003
86,14,24,40676,10,2016,5,5,28.332295722201003
86,14,23,40679,10,2016,5,5,27.783744339320656
87,15,24,40751,10,2016,5,5,25.502948109666562
87,15,23,40754,10,2016,5,5,28.05956254192244
88,16,24,40826,10,2016,5,5,22.597291332454276
89,17,24,40901,10,2016,5,5,26.383023244638647
90,18,24,40976,10,2016,5,5,25.05579299925082
90,18,22,40982,10,2016,5,5,35.31207310974733
90,18,20,40988,10,2016,5,5,30.258692245489136
91,19,24,41051,10,2016,5,5,28.605449106052497
91,19,23,41054,10,2016,5,5,29.15473692809122
92,20,24,41126,10,2016,5,5,30.855473668134625
92,20,22,41132,10,2016,5,5,36.66107205903188
92,20,21,41135,10,2016,5,5,39.598870124699076
92,20,19,41141,10,2016,5,5,29.454191075431957
92,20,17,41147,10,2016,5,5,32.16750323652242
93,21,24,41201,10,2016,5,5,26.627143385345168
93,21,23,41204,10,2016,5,5,28.374459162959283
93,21,22,41207,10,2016,5,5,37.9141333061858
94,22,24,41276,10,2016,5,5,30.44336170640363
94,22,23,41279,10,2016,5,5,38.82719623999178
94,22,22,41282,10,2016,5,5,33.44383682047716
94,22,21,41285,10,2016,5,5,34.23233173541719
94,22,20,41288,10,2016,5,5,38.919447663193054
95,23,24,41351,10,2016,5,5,32.206973444555956
95,23,23,41354,10,2016,5,5,40.23026040144488
95,23,22,41357,10,2016,5,5,40.30252139299725
95,23,21,41360,10,2016,5,5,37.181181118970756
96,0,24,41427,10,2016,5,5,34.66321245026173
96,0,23,41431,10,2016,5,5,33.160291232911874
96,0,22,41435,10,2016,5,5,30.54723719239759
96,0,21,41439,10,2016,5,5,41.62814068546888
96,0,16,41459,10,2016,5,5,36.493223855368726
96,0,13,41471,10,2016,5,5,37.72368783495136
96,0,12,41475,10,2016,5,5,31.148215793678972
96,0,10,41483,10,2016,5,5,33.49106786830484
96,0,9,41487,10,2016,5,5,30.06946770853384
96,0,8,41491,10,2016,5,5,29.329907234552266
96,0,7,41495,10,2016,5,5,36.51401555120846
96,0,4,41507,10,2016,5,5,32.43096696054914
96,0,3,41511,10,2016,5,5,29.40379011487324
96,0,2,41515,10,2016,5,5,33.88404506464606
96,0,1,41519,10,2016,5,5,29.23511573481731
96,0,0,41523,10,2016,5,5,31.94517022442989
97,1,24,41527,10,2016,5,5,28.541851962460584
97,1,23,41531,10,2016,5,5,36.75548531779374
97,1,22,41535,10,2016,5,5,30.73084864899861
97,1,20,41543,10,2016,5,5,27.654631727635945
97,1,18,41551,10,2016,5,5,30.673900629403512
97,1,17,41555,10,2016,5,5,32.92823947688554
97,1,16,41559,10,2016,5,5,31.134157541330637
97,1,15,41563,10,2016,5,5,25.140410119496792
97,1,14,41567,10,2016,5,5,33.37193294889773
97,1,12,41575,10,2016,5,5,35.84590264413686
97,1,10,41583,10,2016,5,5,29.275506126535355
97,1,9,41587,10,2016,5,5,31.417834372712825
97,1,8,41591,10,2016,5,5,31.36004459503988
97,1,7,41595,10,2016,5,5,29.6126879035682
97,1,5,41603,10,2016,5,5,36.59350229195077
97,1,3,41611,10,2016,5,5,31.470736048599527
97,1,2,41615,10,2016,5,5,35.01842248559067
97,1,0,41623,10,2016,5,5,37.16826963811566
98,2,24,41627,10,2016,5,5,21.892611495914075
98,2,23,41631,10,2016,5,5,23.581427405750787
98,2,22,41635,10,2016,5,5,24.269118078674968
98,2,21,41639,10,2016,5,5,15.795202935659136
98,2,20,41643,10,2016,5,5,21.416693254588665
98,2,18,41651,10,2016,5,5,23.060770049714314
98,2,17,41655,10,2016,5,5,25.235654376757473
98,2,16,41659,10,2016,5,5,16.155324597384322
98,2,15,41663,10,2016,5,5,30.609302829258333
98,2,14,41667,10,2016,5,5,26.06620782284501
98,2,13,41671,10,2016,5,5,24.4100990899494
98,2,12,41675,10,2016,5,5,18.111292240561504
98,2,11,41679,10,2016,5,5,24.10929856057301
98,2,10,41683,10,2016,5,5,32.053056553901015
98,2,9,41687,10,2016,5,5,21.964658114192346
98,2,7,41695,10,2016,5,5,22.034689960827226
98,2,6,41699,10,2016,5,5,31.311351877601552
98,2,5,41703,10,2016,5,5,22.021383539878258
98,2,4,41707,10,2016,5,5,22.271912523534898
98,2,3,41711,10,2016,5,5,18.92604425125971
98,2,2,41715,10,2016,5,5,25.048231541272777
98,2,0,41723,10,2016,5,5,22.842998565468402
99,3,24,41727,10,2016,5,5,19.97358749601794
99,3,23,41731,10,2016,5,5,23.98115901230722
99,3,22,41735,10,2016,5,5,24.287034465285366
99,3,21,41739,10,2016,5,5,23.70224327382929
99,3,20,41743,10,2016,5,5,26.413321364903027
99,3,19,41747,10,2016,5,5,21.172644187865135
99,3,18,41751,10,2016,5,5,19.075035330692792
99,3,17,41755,10,2016,5,5,22.561014175428692
99,3,16,41759,10,2016,5,5,24.722491523849218
99,3,15,41763,10,2016,5,5,35.71617162490968
99,3,13,41771,10,2016,5,5,26.533262664010337
99,3,12,41775,10,2016,5,5,33.48902049133176
99,3,11,41779,10,2016,5,5,24.199661326968744
99,3,10,41783,10,2016,5,5,30.32548582933945
99,3,9,41787,10,2016,5,5,18.95685113854426
99,3,8,41791,10,2016,5,5,27.067199484342584
99,3,7,41795,10,2016,5,5,27.166444150276444
99,3,6,41799,10,2016,5,5,23.400933960135276
99,3,5,41803,10,2016,5,5,23.14573969232839
99,3,4,41807,10,2016,5,5,22.479951699202143
99,3,3,41811,10,2016,5,5,23.88135467353597
99,3,1,41819,10,2016,5,5,28.516927769515355
99,3,0,41823,10,2016,5,5,25.849146157791733
100,4,24,41827,10,2016,5,5,20.942040517213314
100,4,23,41831,10,2016,5,5,23.937536859974827
100,4,22,41835,10,2016,5,5,22.36301513862381
100,4,21,41839,10,2016,5,5,18.476755149139528
100,4,20,41843,10,2016,5,5,22.078463710746135
100,4,19,41847,10,2016,5,5,28.34783046675111
100,4,18,41851,10,2016,5,5,22.28146437602831
100,4,17,41855,10,2016,5,5,30.381356935627835
100,4,16,41859,10,2016,5,5,25.059479179610356
100,4,15,41863,10,2016,5,5,16.356303494205
100,4,14,41867,10,2016,5,5,30.12997853111224
100,4,13,41871,10,2016,5,5,24.985153685282608
100,4,12,41875,10,2016,5,5,26.049063538450774
100,4,11,41879,10,2016,5,5,24.80351343260131
100,4,10,41883,10,2016,5,5,18.34425362863386
100,4,9,41887,10,2016,5,5,29.764941462599054
100,4,8,41891,10,2016,5,5,23.929632240171436
100,4,7,41895,10,2016,5,5,23.28398398562674
100,4,6,41899,10,2016,5,5,28.5278049627149
100,4,5,41903,10,2016,5,5,20.984481424826296
100,4,4,41907,10,2016,5,5,24.67264418537171
100,4,3,41911,10,2016,5,5,20.781037260223467
100,4,2,41915,10,2016,5,5,27.762755823176796
100,4,0,41923,10,2016,5,5,24.380758547834244
101,5,24,41927,10,2016,5,5,22.097038951537318
101,5,23,41931,10,2016,5,5,28.136556919516828
101,5,21,41939,10,2016,5,5,32.92023863170492
101,5,20,41943,10,2016,5,5,26.390529869718378
101,5,19,41947,10,2016,5,5,26.242843091967757
101,5,17,41955,10,2016,5,5,27.257371426238862
101,5,16,41959,10,2016,5,5,22.33834303208878
101,5,15,41963,10,2016,5,5,22.38031816275569
101,5,14,41967,10,2016,5,5,23.97255126870226
101,5,13,41971,10,2016,5,5,26.665548856510448
101,5,12,41975,10,2016,5,5,22.058850142008353
101,5,11,41979,10,2016,5,5,27.872592086921912
101,5,10,41983,10,2016,5,5,25.60726274526533
101,5,9,41987,10,2016,5,5,23.188694002757778
101,5,8,41991,10,2016,5,5,21.079628526546145
101,5,7,41995,10,2016,5,5,25.670680540231295
101,5,6,41999,10,2016,5,5,24.64784967328371
101,5,5,42003,10,2016,5,5,24.076077310986165
101,5,4,42007,10,2016,5,5,23.317251656467707
101,5,3,42011,10,2016,5,5,21.95402142322454
101,5,2,42015,10,2016,5,5,27.927330583651646
101,5,1,42019,10,2016,5,5,19.09893780281493
101,5,0,42023,10,2016,5,5,17.991587676603523
102,6,24,42027,10,2016,5,5,19.086236194801387
102,6,23,42031,10,2016,5,5,19.481430489075066
102,6,22,42035,10,2016,5,5,17.59667229537933
102,6,21,42039,10,2016,5,5,22.029085283564655
102,6,20,42043,10,2016,5,5,24.57660100160365
102,6,19,42047,10,2016,5,5,26.88855225147816
102,6,18,42051,10,2016,5,5,33.82020348004052
102,6,17,42055,10,2016,5,5,33.96399251768558
102,6,16,42059,10,2016,5,5,32.348372902067354
102,6,15,42063,10,2016,5,5,26.048335417682917
102,6,14,42067,10,2016,5,5,25.420023014779073
102,6,13,42071,10,2016,5,5,27.645652337994317
102,6,12,42075,10,2016,5,5,30.174556523198735
102,6,11,42079,10,2016,5,5,23.284957757122207
102,6,10,42083,10,2016,5,5,31.833991701564845
102,6,9,42087,10,2016,5,5,22.205265551531994
102,6,8,42091,10,2016,5,5,24.624338772543098
102,6,7,42095,10,2016,5,5,25.554468763163925
102,6,6,42099,10,2016,5,5,29.083507152719626
102,6,5,42103,10,2016,5,5,32.61930837173456
102,6,4,42107,10,2016,5,5,23.16714867790429
102,6,3,42111,10,2016,5,5,23.022722919898598
102,6,2,42115,10,2016,5,5,20.18248027960287
102,6,1,42119,10,2016,5,5,22.163787600071466
102,6,0,42123,10,2016,5,5,26.843902191807153
103,7,24,42127,10,2016,5,5,26.55299432138741
103,7,23,42131,10,2016,5,5,32.26941729574882
104,8,24,42227,10,2016,5,5,29.695547599728144
105,9,24,42327,10,2016,5,5,29.603789309193232
105,9,23,42331,10,2016,5,5,26.15483039974928
105,9,22,42335,10,2016,5,5,32.74253812931494
105,9,20,42343,10,2016,5,5,26.26051596363436
105,9,16,42359,10,2016,5,5,26.364751295353674
105,9,15,42363,10,2016,5,5,31.806467215681156
106,10,24,42427,10,2016,5,5,29.990418496821857
106,10,23,42431,10,2016,5,5,31.739524671324265
106,10,22,42435,10,2016,5,5,35.55571251899507
106,10,19,42447,10,2016,5,5,28.89702025623152
106,10,18,42451,10,2016,5,5,36.000594491743335
107,11,24,42527,10,2016,5,5,32.19696646930256
107,11,23,42531,10,2016,5,5,31.67060698951773
107,11,22,42535,10,2016,5,5,30.77537299085047
108,12,24,42627,10,2016,5,5,31.010940105964927
108,12,23,42631,10,2016,5,5,32.10737625171873
108,12,22,42635,10,2016,5,5,37.34953550114976
108,12,20,42643,10,2016,5,5,34.971564794642646
109,13,24,42727,10,2016,5,5,32.0258972403964
109,13,23,42731,10,2016,5,5,29.23086068079983
109,13,22,42735,10,2016,5,5,37.334048450872416
109,13,21,42739,10,2016,5,5,37.90460230270436
110,14,24,42827,10,2016,5,5,31.051117567980718
110,14,23,42831,10,2016,5,5,30.956828985290763
110,14,22,42835,10,2016,5,5,34.075412176668884
111,15,24,42927,10,2016,5,5,29.297522430883447
111,15,23,42931,10,2016,5,5,28.652631057875098
112,16,24,43027,10,2016,5,5,33.24777999360018
112,16,23,43031,10,2016,5,5,31.04275356683221
112,16,22,43035,10,2016,5,5,31.076538086019866
113,17,24,43127,10,2016,5,5,33.596859156287586
113,17,21,43139,10,2016,5,5,30.5048437111143
113,17,20,43143,10,2016,5,5,32.54521156861809
113,17,19,43147,10,2016,5,5,35.642063888912006
114,18,24,43227,10,2016,5,5,26.222698341924605
114,18,23,43231,10,2016,5,5,27.594723982979225
114,18,22,43235,10,2016,5,5,27.99202144049943
115,19,24,43327,10,2016,5,5,28.038983372737206
115,19,23,43331,10,2016,5,5,28.34301575104596
116,20,24,43427,10,2016,5,5,26.468979675925027
116,20,23,43431,10,2016,5,5,27.429407790374153
117,21,24,43527,10,2016,5,5,27.88509791207636
117,21,23,43531,10,2016,5,5,31.194925479948196
118,22,24,43627,10,2016,5,5,30.862066020041304
118,22,23,43631,10,2016,5,5,33.80839449445534
118,22,22,43635,10,2016,5,5,35.03980858383301
119,23,24,43727,10,2016,5,5,33.05287341334455
119,23,23,43731,10,2016,5,5,39.26945931296664
119,23,22,43735,10,2016,5,5,32.86545130260609
120,0,24,43828,10,2016,5,5,26.143759527314018
120,0,23,43833,10,2016,5,5,32.705462966309206
120,0,22,43838,10,2016,5,5,31.97388828000252
120,0,21,43843,10,2016,5,5,28.087251571232414
120,0,20,43848,10,2016,5,5,32.37909857609056
120,0,18,43858,10,2016,5,5,28.61205377514166
120,0,16,43868,10,2016,5,5,39.75751452199364
120,0,14,43878,10,2016,5,5,30.717823831980894
120,0,13,43883,10,2016,5,5,28.824619497620347
120,0,12,43888,10,2016,5,5,30.054984339480107
120,0,11,43893,10,2016,5,5,30.694202010449615
120,0,10,43898,10,2016,5,5,29.047876385479398
120,0,9,43903,10,2016,5,5,24.13229758554167
120,0,8,43908,10,2016,5,5,29.02694458523456
120,0,7,43913,10,2016,5,5,29.624648608014553
120,0,6,43918,10,2016,5,5,38.090132335312916
120,0,4,43928,10,2016,5,5,29.003402311193334
120,0,3,43933,10,2016,5,5,28.326685232200425
120,0,1,43943,10,2016,5,5,29.061420703650654
120,0,0,43948,10,2016,5,5,27.944473329389325
121,1,24,43953,10,2016,5,5,25.71708022542919
121,1,23,43958,10,2016,5,5,32.136477411444375
121,1,22,43963,10,2016,5,5,32.788845945394016
121,1,21,43968,10,2016,5,5,29.63472005871377
121,1,19,43978,10,2016,5,5,34.55595882849273
121,1,18,43983,10,2016,5,5,28.41457344929414
121,1,17,43988,10,2016,5,5,24.339362290123304
121,1,16,43993,10,2016,5,5,31.45679330491554
121,1,15,43998,10,2016,5,5,34.82960785199613
121,1,14,44003,10,2016,5,5,40.02063136535035
121,1,13,44008,10,2016,5,5,33.11873504002586
121,1,12,44013,10,2016,5,5,27.136021765423802
121,1,10,44023,10,2016,5,5,33.06931520599636
121,1,9,44028,10,2016,5,5,25.15162229078205
121,1,8,44033,10,2016,5,5,29.13239743820631
121,1,7,44038,10,2016,5,5,25.660539853759303
121,1,6,44043,10,2016,5,5,26.612701112669093
121,1,4,44053,10,2016,5,5,27.30704936869537
121,1,3,44058,10,2016,5,5,27.627233186651896
121,1,2,44063,10,2016,5,5,32.006455191243305
121,1,1,44068,10,2016,5,5,33.51006623591577
121,1,0,44073,10,2016,5,5,24.957140755855164
122,2,24,44078,10,2016,5,5,23.971769671168857
122,2,23,44083,10,2016,5,5,27.529252581674868
122,2,22,44088,10,2016,5,5,19.809840632520306
122,2,21,44093,10,2016,5,5,26.25838070608562
122,2,20,44098,10,2016,5,5,29.263077382982736
122,2,19,44103,10,2016,5,5,19.682688926354725
122,2,18,44108,10,2016,5,5,23.06523872330962
122,2,17,44113,10,2016,5,5,22.56233521276838
122,2,16,44118,10,2016,5,5,28.025304845042825
122,2,15,44123,10,2016,5,5,28.93897371130796
